"Target String","URL Safe String","User","Hub","Hub Type","Event Title","Event Locale"
".com",".com","Tina Licari","Tina Licari, CFP®, CRPC®","PERSONAL","RBC Wealth Management invites you to a discussion on: Social Security & IRA Distribution Strategies for all ages.","en_US"
".com",".com","Tina Licari","Tina Licari, CFP®, CRPC®","PERSONAL","Filling your cup begins and ends  with taking care of yourself and  the people around you","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","Shredding Event","en_US"
".com",".com","Brendan Fitzsimmons","The Fitzsimmons Group","PERSONAL","Market Update with Bob Dickey","en_US"
".com",".com","Brendan Fitzsimmons","The Fitzsimmons Group","PERSONAL","Shredding Event","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","Keep Calm and Carry On Part 2","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Base Camp: Long Term Care - Understanding WA State's Long-Term Care Trust Act","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Base Camp: Medicare 101","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Base Camp: Estate Planning","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Base Camp: Hanford Retirement - Monthly Payment vs. Lump Sum","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Retirement Planning Today (Virtual Meeting)","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Retirement Planning Today","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","Market Update with Bob Dickey","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","Keeping perspective and staying the course: Round table discussion with your financial advisors","en_US"
".com",".com","Christopher Lobo","The Will and Lobo Wealth Management Group","PERSONAL","Virtual Meeting  - The Psychology of Investing  Presenting:  BlackRock","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Covid-19 Pandemic Updates: Jordan Shlain, MD, Private Medical and Dr. Chung, Internal Medicine and Infectious Disease Specialist, Private Medical","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Art Market during the Covid-19 Pandemic by Lisa Dennison, Chairman, Sotheby’s Americas","en_US"
".com",".com","John Letourneau","Gulf View Wealth Group","PERSONAL","Market outlook and opportunities webex presentation","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","How Changing Conditions Impact Investors","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Impact Investing During the Covid-19 Pandemic by Erika Karp, Founder & CEO, Cornerstone Capital Group","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","The Presidential Election during the Covid-19 Pandemic by Richard Lui, News Anchor, MSNBC","en_US"
".com",".com","Elizabeth Norman","The Norman Fletchall Team","PERSONAL","Empowered Women: Investing for Change","en_US"
".com",".com","Elizabeth Norman","The Norman Fletchall Team","PERSONAL","Approachable advice for every stage of your financial life","en_US"
".com",".com","Elizabeth Norman","The Norman Fletchall Team","PERSONAL","The Droster Team invites you to join us for a Webex event: Pandemic and politics","en_US"
".com",".com","Elizabeth Norman","The Norman Fletchall Team","PERSONAL","The Droster Team invites you to join us for a Webex event: Boosting the immune system","en_US"
".com",".com","John Letourneau","Gulf View Wealth Group","PERSONAL","Cybersecurity in a digital and interconnected world","en_US"
".com",".com","Tina Licari","Tina Licari, CFP®, CRPC®","PERSONAL","Planning your Legacy : When to use a Will, a Trust, or a Power of Attorney","en_US"
".com",".com","Kevin J. Tabellione","Kevin J. Tabellione, CFP®","PERSONAL","Glastonbury Family YMCA Shredding Event","en_US"
".com",".com","Kevin J. Tabellione","Kevin J. Tabellione, CFP®","PERSONAL","Glastonbury Family YMCA Shredding Event","en_US"
".com",".com","Kendall Pfutzenreuter","The PSO Group","PERSONAL","PSO Educational Series - Serving clients with passion and purpose","en_US"
".com",".com","Ned Kissinger","Kissinger Wealth Management Group","PERSONAL","Interview with Kevin O'Leary","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Alternative Investments during the Covid-19 Pandemic by Bryan Mullin, CFA, Head of Alternatives, RBC Wealth Management","en_US"
".com",".com","Rick G Wilkins","The Wilkins Investment Group","PERSONAL","The road to recovery","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Real Estate Market during the Covid-19 pandemic by Bernhard Krieg, Managing Director, Public Securities and Matthew Wenman, Director, Real Estate Investment Specialist, Analyst, Real Estate Securities, Brookfield Asset Management","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Investing in Structured Products During the Covid-19 Pandemic by Jamie Levey, Director, Global Equities (Structured Products) division, RBC Capital Markets","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","Shredding Event","en_US"
".com",".com","Laura Herrera","Hagerstown","OFFICE","Shredding Event","en_US"
".com",".com","Rob Bosart","Bosart Wealth Management Group","PERSONAL","Event: Financial Guidebook for Women","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","Dividends Pay Dividends","en_US"
".com",".com","Rick S Friedman","The Friedman-Sepolio Wealth Management Group","PERSONAL","Webinar: Social Secuity Planning","en_US"
".com",".com","Kendall Pfutzenreuter","The PSO Group","PERSONAL","PSO Educational Webinar Series","en_US"
".com",".com","Tina Licari","Tina Licari, CFP®, CRPC®","PERSONAL","Eye on the Market - Market Reality Check WebEx Series","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","Know More. Save More. What low rates mean for you!","en_US"
".com",".com","Brendan Fitzsimmons","The Fitzsimmons Group","PERSONAL","Market Update with Janet Engels","en_US"
".com",".com","Brendan Fitzsimmons","The Fitzsimmons Group","PERSONAL","Keeping perspective and staying the course - Round table discussion with your financial advisor and Kelly Bogdanova","en_US"
".com",".com","Brendan Fitzsimmons","The Fitzsimmons Group","PERSONAL","Shredding Event","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economy and Tax Strategies during the Covid-19 Pandemic and Beyond: Dr. Ira Kalish, Chief Global Economist at Deloitte Touche Tohmatsu Ltd, Jon Traub, Managing Principal at Deloitte Tax LLP and Mark Davis, Managing Partner at Deloitte Private Enterprises","en_US"
".com",".com","Robert J Schneebeck","Schneebeck Hyams Investment Group","PERSONAL","In 30 Minutes or Less:  2020 Presidential Election – 10 Truths No Matter Who Wins","en_US"
".com",".com","Laura Herrera","Hagerstown","OFFICE","Market Update with Janet Engels","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","Market Update with Janet Engels","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","Retirement Plan Committee Fiduciary Training","en_US"
".com",".com","Kendall Pfutzenreuter","The PSO Group","PERSONAL","PSO Monthly Market Update","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Investing in Artificial Intelligence During the Covid-19 Pandemic by Heather Redman, Co-Founder & Managing Partner at Flying Fish Partners","en_US"
".com",".com","Rick S Friedman","The Friedman-Sepolio Wealth Management Group","PERSONAL","Medicare Webinar Event","en_US"
".com",".com","David Milowe","Milowe Wealth Management Group","PERSONAL","Join us for a discussion on fiscal policy and the 2020 election","en_US"
".com",".com","Tina Licari","Tina Licari, CFP®, CRPC®","PERSONAL","Your Legacy Is Important","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Investing in Municipals During the Covid-19 Pandemic by James Mann, Head of Fixed Income Strategies Group, RBC Wealth Management and Ken Meiselman, Manager, Trading, RBC Wealth Management","en_US"
".com",".com","Brian Kroneberger Jr","The Kroneberger Group","PERSONAL","Join The Kroneberger Group for a Conference Call: Story Time with Mel Kiper","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","Around the World in 20 Minutes","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","Q4 outlook: Many bumps, but no big dips","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","Caring for your Loved Ones","en_US"
".com",".com","Chad Sheiner","Chad Sheiner, MBA","PERSONAL","Retirement Planning Seminar","en_US"
".com",".com","Rob Bosart","Bosart Wealth Management Group","PERSONAL","Social Security: The Choice of a Lifetime","en_US"
".com",".com","Ned Kissinger","Kissinger Wealth Management Group","PERSONAL","U.S. Elections & Market Matters","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economy and Stock Market Impact by the Covid-19 Pandemic by Paul Richards, President of Medley Global Advisors","en_US"
".com",".com","Aaron Gingrich","The Sides Group","PERSONAL","FAFSA & College Funding Seminar with PHEAA","en_US"
".com",".com","Brian Kroneberger Jr","The Kroneberger Group","PERSONAL","Join Us for Johns Hopkins Medicine's A Women's Journey®","en_US"
".com",".com","Kendall Pfutzenreuter","The PSO Group","PERSONAL","PSO Educational Webinar Series","en_US"
".com",".com","Chip Pisoni","Pisoni Jackson Group","PERSONAL","Student of the Market Webinar","en_US"
".com",".com","Rick S Friedman","The Friedman-Sepolio Wealth Management Group","PERSONAL","Retirement Income Webinar","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Income Producing Investments During the Covid-19 Pandemic by Sean Conor, Managing Director of Owl Rock Capital Partners and Chad Colombo, Vice President of Owl Rock Capital Partners","en_US"
".com",".com","Christopher Lobo","The Will and Lobo Wealth Management Group","PERSONAL","The SRVR Index Evolution of Growth","en_US"
".com",".com","Kendall Pfutzenreuter","The PSO Group","PERSONAL","PSO Monthly Market Update","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","The Economic Impact of Covid-19 and It's Effect On the Market by Katie Stockton, Founder and Managing Partner, Fairlead Strategies, LLC","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Real Estate Market During the Covid-19 Pandemic by Leonard Steinberg, President, Compass","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","Around the World in 20 Minutes","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","The election is over. What impact does this have on my 401(k)?","en_US"
".com",".com","Christopher Lobo","The Will and Lobo Wealth Management Group","PERSONAL","The Technology Industry - Innovation will continue to drive GROWTH:","en_US"
".com",".com","Chad Sheiner","Chad Sheiner, MBA","PERSONAL","Webinar: Social Security Planning","en_US"
".com",".com","Rick S Friedman","The Friedman-Sepolio Wealth Management Group","PERSONAL","Retirement Distribution Options","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Tax Strategies during the Covid-19 Pandemic and Beyond: Jon Traub, Managing Principal at Deloitte Tax LLP","en_US"
".com",".com","Field Digital","Testy McTestalot","PERSONAL","Plan ahead for potential long-term care expenses","en_US"
".com",".com","Robert J Schneebeck","Schneebeck Hyams Investment Group","PERSONAL","Lunch 'n Learn: 30 Minutes or Less Estate Planning Basics","en_US"
".com",".com","Christopher Lobo","The Will and Lobo Wealth Management Group","PERSONAL","The SRVR Index","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Covid-19 Updates: Dr. Jordan Shlain, MD, Private Medical and Dr. Chung, Internal Medicine and Infectious Disease Specialist, Private Medical","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","Employee Student Debt Repayment Programs","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","Social Security & Medicare Workshop","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economic Impact of Covid-19 by Chris Niemczewski, Managing Principal of Marshfield Associates","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","New Year Outlook: Sunny or partly Cloudy?","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","Cybersecurity: Protecting yourself from criminals, hackers and thieves","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","Imagine 2025: A look at Disruptive Innovations and a 2020 Market Outlook Update","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","State of the Markets, Monetary and Fiscal Stimulus and Opportunities for Investors in our New Normal:","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","Living longer, healthier lives requires good planning","en_US"
".com",".com","Bruce Gelfand","Bruce Gelfand, CRPS®","PERSONAL","test","en_US"
".com",".com","Rob Bosart","Bosart Wealth Management Group","PERSONAL","Social Security: The Choice of a Lifetime","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","Webinar ~ Do's and Don'ts for Working at Home","en_US"
".com",".com","Tina Licari","Tina Licari, CFP®, CRPC®","PERSONAL","Please join us for our 2021 client event discussing what lies ahead for 2021","en_US"
".com",".com","Harold D. Losey Jr.","The Losey Carleton Group","PERSONAL","Current markets and economic outlook","en_US"
".com",".com","Brendan Fitzsimmons","The Fitzsimmons Group","PERSONAL","2021 Market Outlook","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","2021 Market Outlook","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economic Impact of Covid-19 by Scott Black, Founder and President of Delphi Management, Inc","en_US"
".com",".com","Robert J Schneebeck","Schneebeck Hyams Investment Group","PERSONAL","30 minutes or Less: 2021 Outlook","en_US"
".com",".com","Patricia P Baum","The Baum Jackson Investment Group","PERSONAL","Cybersecurity from the ground up","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Base Camp: PNNL Retirement 101","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Retirement Planning Today","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Base Camp: Hanford Retirement 101","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","How to use wealth to impact the world and accelerate change during Covid-19 by Juliet Scott-Croxford, CEO, Worth Magazine","en_US"
".com",".com","Brian Kroneberger Jr","The Kroneberger Group","PERSONAL","Join us for a WebEx: 2021 Outlook – Featuring Janet Engels","en_US"
".com",".com","Dean Edwin Johnson","Legacy Group","PERSONAL","2021 Market Maps","en_US"
".com",".com","Gabrielle Clemens","Impact Private Wealth Group","PERSONAL","WebEx presentation on Medicare: Age 65, a Milestone Year…","en_US"
".com",".com","Gabrielle Clemens","Impact Private Wealth Group","PERSONAL","WebEx presentation: Prioritizing planning helps families manage financial risks of Alzheimer’s and dementia","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","WebEx presentation: Prioritizing planning helps families manage financial risks of Alzheimer’s and dementia","en_US"
".com",".com","Andrew J. Hensen","Hensen Webb Group","PERSONAL","10 Things You Need to Know in 30 Minutes","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","Investment Update from Marshfield Associates","en_US"
".com",".com","Laura Herrera","Hagerstown","OFFICE","Investment Update from Marshfield Associates","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","2021 Know more. Save more. Series:  Financial Success","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","State of the Market: Current and Future Trends","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economic Impact of Covid-19 by Jenny Harrington, CEO, Portfolio Manager, Gillman Hill Asset Management","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","WebEx presentation on Medicare: Age 65, a Milestone Year…","en_US"
".com",".com","Brendan Fitzsimmons","The Fitzsimmons Group","PERSONAL","Investment Update from Marshfield Associates","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economic Impact of Covid-19 and Its Effect on the Market by with Janet Engels, Head, Portfolio Advisory Group – U.S., RBC Wealth Management","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Base Camp: Strong & Healthy in 2021","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","2021 Know more. Save more. Series:  Financial Success","en_US"
".com",".com","Rick S Friedman","The Friedman-Sepolio Wealth Management Group","PERSONAL","2021 Virtual Annual Market Outlook Event","en_US"
".com",".com","Brian Kroneberger Jr","The Kroneberger Group","PERSONAL","The Kroneberger Group Presents: RBC Wealth Management Online (WMO) 2.0","en_US"
".com",".com","Lee Edgcomb","Edgcomb Financial Advisors","PERSONAL","""2021 - The Road Ahead""","en_US"
".com",".com","Thomas L Coxhead","Thomas L. Coxhead Investment Group","PERSONAL","Alan Robinson Market Outlook 2021 Seminar","en_US"
".com",".com","Kevin Williams","Empower Wealth Group","PERSONAL","Power Hour: My Money Map","en_US"
".com",".com","Kevin Williams","Empower Wealth Group","PERSONAL","Power Hour: Financial Considerations as you and your parents age","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Covid-19 Updates: Dr. Jordan Shlain, MD, Private Medical and Dr. Chung, Internal Medicine and Infectious Disease Specialist, Private Medical","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","WebEx presentation: Our Changing Climate - Investing in the Transition to a More  Sustainable Economy","en_US"
".com",".com","Gabrielle Clemens","Impact Private Wealth Group","PERSONAL","WebEx presentation: Our Changing Climate - Investing in the Transition to a More  Sustainable Economy","en_US"
".com",".com","Patricia P Baum","The Baum Jackson Investment Group","PERSONAL","Trends in the new era","en_US"
".com",".com","Gabrielle Clemens","Impact Private Wealth Group","PERSONAL","WebEx presentation: Market Outlook and Accelerated Trends in a New Era","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","WebEx presentation: Market Outlook and Accelerated Trends in a New Era","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Impact of Covid-19 on Cybersecurity by Melissa K. Ventrone, Certified Informational Privacy Professional, Clark Hill","en_US"
".com",".com","Kevin Williams","Empower Wealth Group","PERSONAL","Power Hour: My Money Map","en_US"
".com",".com","Kevin Williams","Empower Wealth Group","PERSONAL","Power Hour: Financial considerations as you and your parents age","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Rent, buy or refi? Key considerations for real estate financing","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","2021 Know more. Save more. Series: Lowering your taxable income","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","1st Quarter Legislative and Regulatory Update","en_US"
".com",".com","Gabrielle Clemens","Impact Private Wealth Group","PERSONAL","Preparing for the Expected: managing the financial risk of dementia","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","Preparing for the Expected: managing the financial risk of dementia","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Real Estate Market During the Covid-19 Pandemic by Rob Martin, Ryan Severino, Bernice Boucher and Scott Homa, JLL","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","Virtual Presentation on RBC Credit Access Line","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","Virtual Presentation on RBC Credit Access Line","en_US"
".com",".com","Robert J Schneebeck","Schneebeck Hyams Investment Group","PERSONAL","Lunch 'n Learn: Cybersecurity 3/17/2021 12:00 p.m.","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","Virtual Event:  Women and investing","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","Virtual Presentation on RBC Credit Access Line","en_US"
".com",".com","John A Kloess","Kloess Wealth Management Group","PERSONAL","Invest in yourself: financial empowerment workshop","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economic Impact of Covid-19 and Its Effect on the Market by Robert M. Collins, CFA, Partner, Head of New York Office, Partners Group","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","Virtual Presentation on RBC Credit Access Line","en_US"
".com",".com","Emily Tolson","Emily Tolson, CFP®","PERSONAL","Virtual Event: Financial Planning for Business Owners","en_US"
".com",".com","Patricia P Baum","The Baum Jackson Investment Group","PERSONAL","Health care now; Medicare for your future","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","An Introduction to Responsible Investing","en_US"
".com",".com","Laura Herrera","Hagerstown","OFFICE","An Introduction to Responsible Investing","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","2021 Outlook and Changes in a New Era","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","Nuveen 2021 Outlook: Dark Tunnel, Bright Light","en_US"
".com",".com","Emily Tolson","Emily Tolson, CFP®","PERSONAL","Marshfield Update - With Chris Niemczewski and Elise Hoffman of Marshfield Associates, Inc.","en_US"
".com",".com","Laura Herrera","Hagerstown","OFFICE","2021 Outlook and Changes in a New Era","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economic Impact of Covid-19 and Its Effect on the Market by Sean Connor, Managing Director and Chad Colombo, Principal, Owl Rock Capital Partners","en_US"
".com",".com","Christopher Lobo","The Will and Lobo Wealth Management Group","PERSONAL","Innovation is eating the world…Faster","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Economic Impact of Covid-19 and Its Effect on the Market by Sean Connor, Managing Director and Chad Colombo, Principal, Owl Rock Capital Partners","en_US"
".com",".com","Gabrielle Clemens","Impact Private Wealth Group","PERSONAL","Gender Lens Investing: Investing for a Positive Impact on Women","en_US"
".com",".com","Gabrielle Clemens","Clemens Private Wealth Management Group","PERSONAL","Gender Lens Investing: Investing for a Positive Impact on Women","en_US"
".com",".com","Christopher Lobo","The Will and Lobo Wealth Management Group","PERSONAL","Innovation is eating the world…Faster","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Opportunities in the Real Estate Market in Fort Lauderdale, Florida by Charlie Ladd, President, Barron Real Estate, Owner, Barron Leasing Co.","en_US"
".com",".com","Robert J Schneebeck","Schneebeck Hyams Investment Group","PERSONAL","Lunch 'n Learn: College Planning Essentials","en_US"
".com",".com","Aaron Gingrich","The Sides Group","PERSONAL","Know More, Save More: Mortgage Fundamentals","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","The Unexpected Power of Selflessness by Richard Lui, News Anchor, MSNBC","en_US"
".com",".com","Howard Margolis","Howard Margolis, AIF®, CTFA®","PERSONAL","Simple Safeguards: How to stay safe from Identity Theft and Cybercrime","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","CFP® Office Hours","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","2021 Know more. Save more. Series:  Legislative Update","en_US"
".com",".com","Rob Bosart","Bosart Wealth Management Group","PERSONAL","Planning for Healthcare Costs in Retirement","en_US"
".com",".com","Dean Edwin Johnson","Legacy Group","PERSONAL","Tax strategies under the new administration","en_US"
".com",".com","Harold D. Losey Jr.","The Losey Carleton Group","PERSONAL","Simple Safeguards: How to stay safe from cybercrime and identity theft","en_US"
".com",".com","Rob Bosart","Bosart Wealth Management Group","PERSONAL","Simple safeguards: How to stay safe from identity theft and cybercrime.","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","It's Not Rocket Science","en_US"
".com",".com","Harold D. Losey Jr.","The Losey Carleton Group","PERSONAL","Simple Safeguards: How to stay safe from cybercrime and identity theft","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Credit Solutions During the Covid-19 Pandemic by Trish Chambers, Senior Vice President, Private Banker, City National Bank","en_US"
".com",".com","David Milowe","Milowe Wealth Management Group","PERSONAL","You are invited to a client conference call with Marshfield Associates","en_US"
".com",".com","John R. Hershey III","The Hershey Group","PERSONAL","Shredding Event","en_US"
".com",".com","Patricia P Baum","The Baum Jackson Investment Group","PERSONAL","The financial impact of cognitive decline","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Matrimonial and Family Law and Estate Planning by Marilyn Chinitz, Partner and Sean Weissbart, Partner, Blank Rome","en_US"
".com",".com","Kyle Blodgett","Pacific Crest Planning Team","PERSONAL","Base Camp: Hanford Pension Options - Annuity vs Lump Sum","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Elder Care and Long Term Care During Covid-19 by Andrea Schanker, Partner, Schanker and Hochberg P.C and Jim Aronson, Insurance Designs Corporation, LLC","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","2021 outlook and changes in a new era","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Big ideas in health care innovation","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Wellness during COVID-19—an oxymoron or a possibility?","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","New Year, New Outlook: Key Market Themes and Opportunities in 2021","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Art viewing and discussion with the National Museum of Women in the Arts on “Seeing Red”","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Introduction to nonprofit board service","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","You’re invited to a presentation on Social Security strategies for all ages","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Key tips for peak performance, motivation and wellness","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Understanding the Fed and the future of wealth in America","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Technical market update: key trends and strategies for 2021 and beyond","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","Retirement Planning Strategies","en_US"
".com",".com","Patrick McKiernan","Plan Resource Group","PERSONAL","2021 Know more. Save more. Series: Savings Strategies for Big Ticket Items","en_US"
".com",".com","Laura Herrera","Hagerstown","OFFICE","Shredding Event","en_US"
".com",".com","AnnMarie Etergino","The Etergino Group","PERSONAL","Investing According to Your Values","en_US"
".com",".com","Howard Margolis","Howard Margolis, AIF®, CTFA®","PERSONAL","The Evolving Workscape_Virtual  Event for SHRM Continuing Education Credit","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","Broadway During Covid-19 by Wendy Federman, Theatre & Film Producer","en_US"
".com",".com","Ken Cerruto","REACH Wealth Solutions","PERSONAL","The Great Reopening","en_US"
".com",".com","Rhett P Neuman","EagleView Wealth Management Group","PERSONAL","Protecting your Data: Aware and Prepared","en_US"
".com",".com","Richard Fitzburgh","FM Investment Group","PERSONAL","New Tax Strategies under Biden's Presidency by Robert Richardt, CPA, Partner, Financial Services Tax, Cohn Reznick","en_US"
".com",".com","Rick S Friedman","The Friedman-Sepolio Wealth Management Group","PERSONAL","Webinar: Retirement Plan Distributions","en_US"
".com",".com","H James Smith III","The Shaeffer Wealth Advisory Group","PERSONAL","Quarry Lake Annual Shredding Party 2021","en_US"
".com",".com","Field Digital","Julia Andersen","PERSONAL","test","en_US"
